xd,road-name,road-num,bearing,miles,frc,county,state,zip,timezone_name,start_latitude,start_longitude,end_latitude,end_longitude
461735728,N CONNECTOR RD,,W,0.016346442868201,5,BERGEN,NJ,07073,America/New_York,40.81385,-74.06661,40.81382,-74.06692
387820295,E PERIPHERAL RD,,S,0.095557810478389,5,BERGEN,NJ,07073,America/New_York,40.81282,-74.06778,40.81171,-74.06887
130860896,,,W,0.068675615542318,5,BERGEN,NJ,07073,America/New_York,40.81226,-74.07087,40.8118,-74.07188
450522386,AMERICAN DREAM WAY,,E,0.196165608248524,5,BERGEN,NJ,07073,America/New_York,40.80882,-74.06662,40.81063,-74.0639
476294093,,,W,0.086271240424306,3,BERGEN,NJ,07070,America/New_York,40.81046,-74.09796,40.81111,-74.09934
387825949,E PERIPHERAL RD,,S,0.03748391187154,5,BERGEN,NJ,07073,America/New_York,40.81171,-74.06887,40.81125,-74.06925
449945964,,,E,0.099193456775389,4,BERGEN,NJ,07073,America/New_York,40.81455,-74.06883,40.81506,-74.06709
449975858,AMERICAN DREAM WAY,,E,0.082290657075011,5,BERGEN,NJ,07073,America/New_York,40.80792,-74.07175,40.80786,-74.07018
449945965,RT-120 S,120,S,0.091765328956126,4,BERGEN,NJ,07073,America/New_York,40.81563,-74.06802,40.81455,-74.06904
1282682764,RT-3 W,3,W,0.531956355100336,2,BERGEN,NJ,07094,America/New_York,40.79869,-74.06429,40.80405431231,-74.071584663642
449945967,,,S,0.165342521356491,5,BERGEN,NJ,07073,America/New_York,40.81506,-74.06709,40.81394,-74.06581
449953224,PATERSON PLANK RD,120,E,0.265009726140585,4,BERGEN,NJ,07073,America/New_York,40.8296,-74.08268,40.82743,-74.07851
476254279,AMERICAN DREAM WAY,,E,0.153099616861643,5,BERGEN,NJ,07073,America/New_York,40.80786,-74.07018,40.80852,-74.0674
1282737059,,,N,0.044430649992599,4,BERGEN,NJ,07073,America/New_York,40.80956,-74.0786,40.81011,-74.07816
1282664951,RT-3 W,3,W,0.177201821162309,2,BERGEN,NJ,07073,America/New_York,40.807251802264,-74.076644586807,40.80862,-74.07951
450520838,AMERICAN DREAM WAY,,S,0.028545804754946,4,BERGEN,NJ,07073,America/New_York,40.80848,-74.07075,40.80813,-74.07104
1282763191,I-95 S,95,W,0.307130989478082,1,BERGEN,NJ,07073,America/New_York,40.81249,-74.05885,40.80966,-74.06336
1282732706,STADIUM CLUB RD E,,E,0.043378483184357,5,BERGEN,NJ,07073,America/New_York,40.81011,-74.07816,40.80974,-74.07749
1282724827,N CONNECTOR RD,,W,0.158930324023335,5,BERGEN,NJ,07073,America/New_York,40.81382,-74.06692,40.81474,-74.06957
1282577646,,,N,0.39910450239962,4,BERGEN,NJ,07073,America/New_York,40.80461,-74.08049,40.80956,-74.0786
1282743206,RT-17 N,17,N,0.222857621085299,3,BERGEN,NJ,07070,America/New_York,40.81363,-74.10235,40.81683,-74.10248
387823610,S CONNECTION RD,,W,0.12206932880766,4,BERGEN,NJ,07073,America/New_York,40.80796,-74.07237,40.80806,-74.07469
771949724,,,S,0.169445724918897,2,BERGEN,NJ,07073,America/New_York,40.80329,-74.07318,40.80107,-74.07184
1282569985,,,S,0.217252324060391,4,HUDSON,NJ,07094,America/New_York,40.79956,-74.06374,40.79869,-74.06429
450524115,E PERIPHERAL RD,,W,0.032541742000945,4,BERGEN,NJ,07073,America/New_York,40.80792,-74.07175,40.80796,-74.07237
429540696,STADIUM CLUB RD E,,W,0.196621761793815,4,BERGEN,NJ,07073,America/New_York,40.80806,-74.07469,40.80974,-74.07749
450524114,AMERICAN DREAM WAY,,E,0.032541742000945,5,BERGEN,NJ,07073,America/New_York,40.80796,-74.07237,40.80792,-74.07175
429540697,STADIUM CLUB RD E,,E,0.196621761793815,5,BERGEN,NJ,07073,America/New_York,40.80974,-74.07749,40.80806,-74.07469
1282596815,,,W,0.22117046190884,2,BERGEN,NJ,07073,America/New_York,40.8027,-74.0771,40.80461,-74.08049
1282630916,,,N,0.079728297342276,5,BERGEN,NJ,07073,America/New_York,40.80669,-74.07246,40.80784,-74.07236
130855379,,,E,0.159416279891013,5,BERGEN,NJ,07073,America/New_York,40.81348,-74.07132,40.81358,-74.06989
1282842282,,,N,0.054456146029065,5,BERGEN,NJ,07073,America/New_York,40.8118,-74.07188,40.81254,-74.07211
449945957,,,N,0.127183699355645,5,BERGEN,NJ,07073,America/New_York,40.81063,-74.0639,40.812,-74.06231
1282601305,RT-3 W,3,W,0.260712610151606,2,BERGEN,NJ,07073,America/New_York,40.80862,-74.07951,40.81045,-74.08386
429516407,PATERSON PLANK RD,120,E,0.042790188943345,4,BERGEN,NJ,07073,America/New_York,40.81926,-74.0681,40.81872,-74.0677
1282542161,,,E,0.202341798233984,5,BERGEN,NJ,07072,America/New_York,40.812,-74.06231,40.81379,-74.05927
1282629813,,,E,0.156985142346091,5,BERGEN,NJ,07073,America/New_York,40.81474,-74.06957,40.81455,-74.06904
1282672041,,,S,0.222741841682052,4,BERGEN,NJ,07073,America/New_York,40.81872,-74.0677,40.81563,-74.06802
1282790986,,,W,0.255743378075118,4,BERGEN,NJ,07073,America/New_York,40.80775,-74.07288,40.8073,-74.07674
1282586585,S CONNECTION RD,,E,0.12206932880766,5,BERGEN,NJ,07073,America/New_York,40.80806,-74.07469,40.80796,-74.07237
