xd,road-name,road-num,bearing,miles,frc,county,state,zip,timezone_name,start_latitude,start_longitude,end_latitude,end_longitude
1595406604,S LOOP FWY W,,W,0.402922112816778,3,HARRIS,TX,77025,America/Chicago,29.6791,-95.43298,29.67977,-95.4396
449801478,OLD SPANISH TRL,90,W,0.098410831149681,3,HARRIS,TX,77054,America/Chicago,29.69443,-95.40644,29.69405,-95.40802
449801477,OLD SPANISH TRL,90,W,0.098978994067696,3,HARRIS,TX,77054,America/Chicago,29.69481,-95.40485,29.69443,-95.40644
1595345527,GREENBRIAR DR,,N,0.006909332330951,4,HARRIS,TX,77054,America/Chicago,29.69474,-95.40469,29.69484,-95.40469
1595387282,KIRBY DR,,S,0.054593382369625,4,HARRIS,TX,77054,America/Chicago,29.67756,-95.41219,29.67835,-95.4122
449801479,OLD SPANISH TRL,90,W,0.31252674047924,3,HARRIS,TX,77054,America/Chicago,29.69405,-95.40802,29.69285,-95.41304
1595285890,S LOOP FWY W,,E,0.015400052023211,3,HARRIS,TX,77025,America/Chicago,29.67725,-95.42807,29.6772,-95.42782
1595356896,KIRBY DR,,S,0.009677177097313,3,HARRIS,TX,77054,America/Chicago,29.69282,-95.41318,29.69269,-95.41312
399022868,S LOOP FWY W,,W,0.134593173464471,3,HARRIS,TX,77054,America/Chicago,29.67815,-95.41696,29.67807,-95.4192
1595385659,,,N,0.061644121659624,4,HARRIS,TX,77054,America/Chicago,29.67755,-95.41276,29.67832,-95.4127
1595406452,S LOOP FWY W,,E,0.543799853088804,3,HARRIS,TX,77054,America/Chicago,29.67756,-95.41219,29.67851,-95.40323
449801470,FANNIN ST,,N,0.302327487635212,4,HARRIS,TX,77054,America/Chicago,29.68521,-95.40321,29.68957,-95.4032
449801471,FANNIN ST,,S,0.30546137143232,4,HARRIS,TX,77054,America/Chicago,29.68962,-95.40339,29.68521,-95.40321
449801463,KIRBY DR,,S,0.256359399403231,4,HARRIS,TX,77054,America/Chicago,29.68205,-95.41242,29.67834,-95.41241
449801462,KIRBY DR,,S,0.192114251198295,4,HARRIS,TX,77054,America/Chicago,29.68483,-95.41248,29.68205,-95.41242
449801465,OLD SPANISH TRL,90,E,0.311225909284331,3,HARRIS,TX,77054,America/Chicago,29.69272,-95.41299,29.69391,-95.40799
449801467,OLD SPANISH TRL,90,E,0.096306571013829,3,HARRIS,TX,77054,America/Chicago,29.69431,-95.4064,29.6947,-95.40486
449801466,OLD SPANISH TRL,90,E,0.099357607767992,3,HARRIS,TX,77054,America/Chicago,29.69391,-95.40799,29.69431,-95.4064
449801469,FANNIN ST,,N,0.206607590140377,4,HARRIS,TX,77054,America/Chicago,29.68222,-95.40317,29.68521,-95.40321
449801468,FANNIN ST,,N,0.170934748310164,4,HARRIS,TX,77054,America/Chicago,29.67976,-95.40313,29.68222,-95.40317
1595188800,S LOOP FWY W,,E,0.010413390814732,4,HARRIS,TX,77054,America/Chicago,29.67851,-95.40323,29.67854,-95.40306
1595248517,BUFFALO SPEEDWAY,,S,0.149438068641642,4,HARRIS,TX,77054,America/Chicago,29.67973,-95.42588,29.67789,-95.42485
1595183754,S LOOP FWY W,,E,0.316084334344575,3,HARRIS,TX,77054,America/Chicago,29.67736,-95.41766,29.67755,-95.4124
398507458,MURWORTH DR,,E,0.18494536927309,5,HARRIS,TX,77054,America/Chicago,29.68511,-95.41554,29.68483,-95.41248
1595345542,OLD SPANISH TRL,90,E,0.010581806943248,3,HARRIS,TX,77054,America/Chicago,29.6947,-95.40486,29.69474,-95.40469
1595387300,KIRBY DR,,S,0.009470215340005,3,HARRIS,TX,77054,America/Chicago,29.69272,-95.41299,29.69285,-95.41304
1595278546,S MAIN ST,90,E,0.068239871835325,3,HARRIS,TX,77025,America/Chicago,29.6772,-95.42782,29.67801,-95.42717
449801495,FANNIN ST,,S,0.260958509533178,4,HARRIS,TX,77054,America/Chicago,29.6939,-95.40067,29.69089,-95.40317
398712190,S LOOP FWY W,,E,0.022811088188066,3,HARRIS,TX,77025,America/Chicago,29.679,-95.43986,29.679,-95.43948
398712191,S LOOP FWY W,,W,0.308231197212833,3,HARRIS,TX,77025,America/Chicago,29.6781,-95.42798,29.6791,-95.43298
1595311572,,,W,0.02844730396691,4,HARRIS,TX,77054,America/Chicago,29.69089,-95.40317,29.69088,-95.40361
449797381,KIRBY DR,,S,0.185897957972407,4,HARRIS,TX,77054,America/Chicago,29.68752,-95.41254,29.68483,-95.41248
1595202010,BUFFALO SPEEDWAY,,S,0.054607102507425,4,HARRIS,TX,77054,America/Chicago,29.67789,-95.42485,29.6771,-95.42485
1595394995,KIRBY DR,,S,0.054593753920889,4,HARRIS,TX,77054,America/Chicago,29.67834,-95.41241,29.67755,-95.4124
936776163,KIRBY DR,,S,0.255714888922745,3,HARRIS,TX,77054,America/Chicago,29.67835,-95.4122,29.68205,-95.41229
449797380,KIRBY DR,,S,0.22466567130966,3,HARRIS,TX,77054,America/Chicago,29.69077,-95.41265,29.68752,-95.41254
450472448,OLD SPANISH TRL,90,E,0.200559036606376,3,HARRIS,TX,77054,America/Chicago,29.69047,-95.41734,29.6922,-95.41471
1595226458,OLD SPANISH TRL,90,E,0.237023511958238,3,HARRIS,TX,77054,America/Chicago,29.69474,-95.40469,29.69564,-95.40088
450472449,OLD SPANISH TRL,90,E,0.101359956192248,3,HARRIS,TX,77054,America/Chicago,29.6922,-95.41471,29.69269,-95.41312
1595325346,S LOOP FWY W,,E,0.014407275343704,3,HARRIS,TX,77054,America/Chicago,29.6771,-95.42485,29.6771,-95.42461
166283052,S LOOP FWY W,,E,0.417642026919222,3,HARRIS,TX,77054,America/Chicago,29.6771,-95.42461,29.67736,-95.41766
1595389759,S MAIN ST,90,W,0.01138431293189,3,HARRIS,TX,77025,America/Chicago,29.67997,-95.42592,29.67983,-95.42602
449801494,FANNIN ST,,S,0.121593681561637,3,HARRIS,TX,77054,America/Chicago,29.69564,-95.40088,29.6939,-95.40067
449797378,S MAIN ST,,S,0.089976095995869,3,HARRIS,TX,77025,America/Chicago,29.69178,-95.4166,29.69069,-95.41742
1595156819,WESTRIDGE ST,,W,0.07482397473817,5,HARRIS,TX,77054,America/Chicago,29.68226,-95.42252,29.68232,-95.42376
449797379,KIRBY DR,,S,0.136437226828476,3,HARRIS,TX,77054,America/Chicago,29.69269,-95.41312,29.69077,-95.41265
449797375,S MAIN ST,90,W,0.209267058084643,3,HARRIS,TX,77025,America/Chicago,29.68247,-95.42396,29.67997,-95.42592
449797372,S MAIN ST,90,W,0.057021693280533,3,HARRIS,TX,77025,America/Chicago,29.69069,-95.41742,29.69003,-95.41799
166920296,S LOOP FWY W,,E,0.183115605521788,3,HARRIS,TX,77025,America/Chicago,29.679,-95.43948,29.67902,-95.43643
449797373,S MAIN ST,90,W,0.398456820400216,3,HARRIS,TX,77025,America/Chicago,29.69003,-95.41799,29.68526,-95.42172
449797370,KIRBY DR,,S,0.22466523101845,3,HARRIS,TX,77054,America/Chicago,29.68752,-95.41242,29.69077,-95.41252
449797371,KIRBY DR,,S,0.138401032290576,3,HARRIS,TX,77054,America/Chicago,29.69077,-95.41252,29.69272,-95.41299
398950511,WESTRIDGE ST,,W,0.055248239989839,5,HARRIS,TX,77054,America/Chicago,29.68224,-95.4216,29.68226,-95.42252
450472453,OLD SPANISH TRL,90,W,0.065757629695584,3,HARRIS,TX,77054,America/Chicago,29.69282,-95.41318,29.69255,-95.41423
464399997,,,S,0.008631791247774,3,HARRIS,TX,77054,America/Chicago,29.69443,-95.40644,29.69431,-95.4064
1595181675,S LOOP FWY W,,W,0.273485867038297,4,HARRIS,TX,77054,America/Chicago,29.67834,-95.41241,29.67815,-95.41696
441495880,S MAIN ST,,S,0.222881559771721,3,HARRIS,TX,77025,America/Chicago,29.69444,-95.4145,29.69178,-95.4166
1595174072,KIRBY DR,,S,0.138121159227397,3,HARRIS,TX,77054,America/Chicago,29.69285,-95.41304,29.69449,-95.41434
