xd,road-name,road-num,bearing,miles,frc,county,state,zip,timezone_name,start_latitude,start_longitude,end_latitude,end_longitude
129670254,N SERVICE RD,,W,0.137129915715364,4,BERGEN,NJ,07073,America/New_York,40.81155,-74.08466,40.81198,-74.08722
476292767,WASHINGTON AVE,503,S,0.078726526396301,4,BERGEN,NJ,07072,America/New_York,40.82282,-74.06051,40.82193,-74.06145
449958417,PATERSON PLANK RD,,S,0.019855155520438,5,BERGEN,NJ,07073,America/New_York,40.81552,-74.06537,40.81525,-74.06524
130804256,,,E,0.109023636549647,5,BERGEN,NJ,07657,America/New_York,40.82833,-74.02785,40.82913,-74.02607
450522601,E PERIPHERAL RD,,W,0.040924801307277,4,BERGEN,NJ,07073,America/New_York,40.80813,-74.07104,40.80792,-74.07175
130467083,ROAD C,,N,0.030881501624628,5,BERGEN,NJ,07073,America/New_York,40.81409,-74.08158,40.81445,-74.08123
1282839734,,,N,0.03039326074631,4,HUDSON,NJ,07094,America/New_York,40.79646,-74.06664,40.79678,-74.067
441650451,CR-503 N,503,N,0.047599009243295,4,BERGEN,NJ,07073,America/New_York,40.8165,-74.06706,40.81708,-74.06657
441650452,CR-503 N,503,N,0.16346012295397,4,BERGEN,NJ,07073,America/New_York,40.81455,-74.06883,40.8165,-74.06706
771943648,,,E,0.05256947626848,4,HUDSON,NJ,07094,America/New_York,40.79937,-74.06466,40.79956,-74.06374
1282724750,,,W,0.123780410670726,5,BERGEN,NJ,07073,America/New_York,40.81171,-74.06887,40.81246,-74.07054
441650453,WASHINGTON AVE,503,S,0.184091878688241,4,BERGEN,NJ,07073,America/New_York,40.8178,-74.06598,40.81563,-74.06802
476269741,WASHINGTON AVE,503,S,0.316337107128226,4,BERGEN,NJ,07072,America/New_York,40.82193,-74.06145,40.81838,-74.06527
129576239,N SERVICE RD,,E,0.041652800008485,4,BERGEN,NJ,07073,America/New_York,40.81155,-74.08466,40.81162,-74.08387
461740389,,,E,0.313038860785404,2,BERGEN,NJ,07073,America/New_York,40.80534,-74.08145,40.80241,-74.07698
476266191,STADIUM CLUB RD W,,W,0.341139818827406,4,BERGEN,NJ,07073,America/New_York,40.81011,-74.07816,40.81162,-74.08387
476288262,,,W,0.037249503912774,4,BERGEN,NJ,07073,America/New_York,40.81198,-74.08722,40.81246,-74.08753
449975835,INNER LOOP RD,,N,0.411354389924911,5,BERGEN,NJ,07073,America/New_York,40.81011,-74.07816,40.81516,-74.07498
449957326,ROAD D,,E,0.110250357785866,5,BERGEN,NJ,07073,America/New_York,40.81516,-74.07498,40.81496,-74.07296
476255501,WASHINGTON AVE,503,N,0.078726526396301,4,BERGEN,NJ,07072,America/New_York,40.82193,-74.06145,40.82282,-74.06051
449957397,PATERSON PLANK RD,120,E,0.223534656819681,4,BERGEN,NJ,07073,America/New_York,40.82563,-74.07593,40.82348,-74.07274
1282799505,RT-3 E,3,E,0.440732848572237,2,BERGEN,NJ,07094,America/New_York,40.801805409575,-74.072322323071,40.7974,-74.06643
485674488,RT-3 W,3,W,0.078838254883382,2,BERGEN,NJ,07073,America/New_York,40.81045,-74.08386,40.81081,-74.08529
387833716,STADIUM CLUB RD E,,W,0.043378483184357,4,BERGEN,NJ,07073,America/New_York,40.80974,-74.07749,40.81011,-74.07816
429540700,BERRYS CREEK RD,,N,0.264019084547524,4,BERGEN,NJ,07073,America/New_York,40.81482,-74.08086,40.81836,-74.07905
429540701,BERRYS CREEK RD,,S,0.264019084547524,4,BERGEN,NJ,07073,America/New_York,40.81836,-74.07905,40.81482,-74.08086
130586678,,,W,0.055995707503179,4,BERGEN,NJ,07073,America/New_York,40.81482,-74.08086,40.81464,-74.0819
1282582919,,,N,0.382010604758673,5,BERGEN,NJ,07073,America/New_York,40.80784,-74.07236,40.81125,-74.06925
1282674689,,,N,0.073996419261124,4,BERGEN,NJ,07073,America/New_York,40.80669,-74.07246,40.80776,-74.07252
1282595824,I-95 S,95,W,0.397872791982659,1,BERGEN,NJ,07657,America/New_York,40.83135,-74.02425,40.827144292336,-74.029448080002
771966751,PLAZA A,,N,0.129046049397174,4,BERGEN,NJ,07073,America/New_York,40.82314,-74.07777,40.82446,-74.07951
130715160,,,S,0.123066709878421,5,BERGEN,NJ,07657,America/New_York,40.82995,-74.02707,40.82833,-74.02798
464526168,,,S,0.007600265386271,4,BERGEN,NJ,07073,America/New_York,40.81596,-74.06617,40.81585,-74.06617
441689655,RT-120 N,120,N,0.513720344866146,4,BERGEN,NJ,07073,America/New_York,40.80776,-74.07252,40.81455,-74.06883
1282622967,,,N,0.201027083347609,4,BERGEN,NJ,07073,America/New_York,40.80397,-74.07147,40.80669,-74.07246
449957399,PATERSON PLANK RD,120,E,0.140953450804819,4,BERGEN,NJ,07073,America/New_York,40.82097,-74.06957,40.81926,-74.0681
1282848047,I-95 S,95,S,0.731319560030335,1,BERGEN,NJ,07073,America/New_York,40.80966,-74.06336,40.80211,-74.07315
449957398,PATERSON PLANK RD,120,E,0.240590997264862,4,BERGEN,NJ,07073,America/New_York,40.82348,-74.07274,40.82097,-74.06957
1282560337,,,E,0.549439336978042,2,BERGEN,NJ,07073,America/New_York,40.80241,-74.07698,40.80198,-74.07305
130868502,STADIUM CLUB RD W,,E,0.028496320289558,5,BERGEN,NJ,07073,America/New_York,40.81027,-74.07866,40.81011,-74.07816
130587880,BERRYS CREEK RD,,N,0.032073439855256,4,BERGEN,NJ,07073,America/New_York,40.81445,-74.08123,40.81482,-74.08086
387820295,E PERIPHERAL RD,,S,0.095557810478389,5,BERGEN,NJ,07073,America/New_York,40.81282,-74.06778,40.81171,-74.06887
130860896,,,W,0.068675615542318,5,BERGEN,NJ,07073,America/New_York,40.81226,-74.07087,40.8118,-74.07188
1282579079,PLAZA M,,S,0.031299492647812,5,BERGEN,NJ,07073,America/New_York,40.81435,-74.0648,40.814,-74.06518
1282727040,N CONNECTOR RD,,W,0.028012189585981,5,BERGEN,NJ,07073,America/New_York,40.81474,-74.06957,40.81492,-74.07005
130539555,N SERVICE RD,,E,0.150325064024625,4,BERGEN,NJ,07073,America/New_York,40.81195,-74.09085,40.81217,-74.0883
130814435,N SERVICE RD,,E,0.034040791943052,4,BERGEN,NJ,07073,America/New_York,40.81217,-74.0883,40.81208,-74.08766
449957331,N CONNECTOR RD,,W,0.033229480426503,5,BERGEN,NJ,07073,America/New_York,40.814,-74.06518,40.81394,-74.06581
937225014,,,S,0.136919437554233,2,BERGEN,NJ,07073,America/New_York,40.80716,-74.08069,40.80534,-74.08145
771953544,BERRYS CREEK RD,,N,0.28259414344834,4,BERGEN,NJ,07073,America/New_York,40.8193,-74.07856,40.82314,-74.07777
387823610,S CONNECTION RD,,W,0.12206932880766,4,BERGEN,NJ,07073,America/New_York,40.80796,-74.07237,40.80806,-74.07469
1282830792,I-95 N,95,N,0.728611867457977,1,BERGEN,NJ,07073,America/New_York,40.80198,-74.07305,40.80945,-74.06323
771949724,,,S,0.169445724918897,2,BERGEN,NJ,07073,America/New_York,40.80329,-74.07318,40.80107,-74.07184
130727510,N SERVICE RD,,E,0.137129915715364,4,BERGEN,NJ,07073,America/New_York,40.81198,-74.08722,40.81155,-74.08466
429540696,STADIUM CLUB RD E,,W,0.196621761793815,4,BERGEN,NJ,07073,America/New_York,40.80806,-74.07469,40.80974,-74.07749
429540697,STADIUM CLUB RD E,,E,0.196621761793815,5,BERGEN,NJ,07073,America/New_York,40.80974,-74.07749,40.80806,-74.07469
1282630916,,,N,0.079728297342276,5,BERGEN,NJ,07073,America/New_York,40.80669,-74.07246,40.80784,-74.07236
429516401,PATERSON PLANK RD,,E,0.030789522835323,5,BERGEN,NJ,07073,America/New_York,40.81708,-74.06657,40.81696,-74.06606
429516404,,,W,0.155383330924428,4,BERGEN,NJ,07073,America/New_York,40.81585,-74.06617,40.8165,-74.06706
1282601305,RT-3 W,3,W,0.260712610151606,2,BERGEN,NJ,07073,America/New_York,40.80862,-74.07951,40.81045,-74.08386
